stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
63-02,10554,Station D'Iberville - Édicule Louis-Hébert (B),45.552635,-73.602713,,2,STATION_M554,2
STATION_M556,10556,STATION SAINT-MICHEL,45.559560,-73.600002,,1,,2
64,10556,Station Saint-Michel,45.559560,-73.600002,http://www.stm.info/fr/infos/reseaux/metro/saint-michel,0,STATION_M556,2
64-01,10556,Station Saint-Michel - Édicule Est (A),45.559694,-73.599833,,2,STATION_M556,2
64-02,10556,Station Saint-Michel - Édicule Ouest (B),45.559284,-73.599876,,2,STATION_M556,2
61396,61396,Sainte-Anne / Sainte-Marie,45.402727,-73.947503,https://www.stm.info/fr/recherche#stq=61396,0,,2
61503,61503,Robert / Cluny,45.580404,-73.607776,https://www.stm.info/fr/recherche#stq=61503,0,,1
61525,61525,Gare Rivière-des-Prairies,45.661592,-73.538285,https://www.stm.info/fr/recherche#stq=61525,0,,1
61529,61529,Henri-Bourassa / 6e Avenue,45.617173,-73.593262,https://www.stm.info/fr/recherche#stq=61529,0,,1
61530,61530,Henri-Bourassa / 6e Avenue,45.617098,-73.593826,https://www.stm.info/fr/recherche#stq=61530,0,,1
61536,61536,Gare Rivière-des-Prairies,45.661811,-73.538735,https://www.stm.info/fr/recherche#stq=61536,0,,1
61538,61538,YUL Aéroport Montréal-Trudeau / Transport Canada,45.454047,-73.751132,https://www.stm.info/fr/recherche#stq=61538,0,,1
61539,61539,Roméo-Vachon / No 700,45.453912,-73.751111,https://www.stm.info/fr/recherche#stq=61539,0,,1
61540,61540,Arthur-Fecteau / Roméo-Vachon,45.453463,-73.744807,https://www.stm.info/fr/recherche#stq=61540,0,,1
61541,61541,Mc Millan / No 555,45.453117,-73.740984,https://www.stm.info/fr/recherche#stq=61541,0,,1
61542,61542,Henri-Bourassa / Pie-IX,45.595455,-73.642639,https://www.stm.info/fr/recherche#stq=61542,0,,1
61543,61543,Pie-IX / Amos,45.594972,-73.641402,https://www.stm.info/fr/recherche#stq=61543,0,,1
61544,61544,Carrefour Henri-Bourassa / Pie-IX,45.596552,-73.643007,https://www.stm.info/fr/recherche#stq=61544,0,,1
61545,61545,Carrefour Henri-Bourassa / Pie-IX,45.596821,-73.642408,https://www.stm.info/fr/recherche#stq=61545,0,,1
61546,61546,Gare Saint-Léonard-Montréal-Nord,45.600631,-73.613584,https://www.stm.info/fr/recherche#stq=61546,0,,1
61547,61547,Gare Saint-Léonard-Montréal-Nord,45.600558,-73.613056,https://www.stm.info/fr/recherche#stq=61547,0,,1
61550,61550,des Futailles / Notre-Dame,45.581189,-73.512617,https://www.stm.info/fr/recherche#stq=61550,0,,1
61551,61551,Lafleur / Centrale,45.423308,-73.650678,https://www.stm.info/fr/recherche#stq=61551,0,,1
61553,61553,Villeray / 20e Avenue,45.567274,-73.598310,https://www.stm.info/fr/recherche#stq=61553,0,,1
61554,61554,Marc-Cantin / Fernand-Seguin,45.480673,-73.543235,https://www.stm.info/fr/recherche#stq=61554,0,,2
61555,61555,Marc-Cantin / Studios MELS,45.478286,-73.544397,https://www.stm.info/fr/recherche#stq=61555,0,,2
61556,61556,Stade de soccer de Montréal (Papineau / Lecocq),45.561864,-73.638326,https://www.stm.info/fr/recherche#stq=61556,0,,1
61562,61562,Gaétan-Laberge / Gilberte-Dubé,45.470171,-73.562332,https://www.stm.info/fr/recherche#stq=61562,0,,1
61563,61563,Gaétan-Laberge / Rhéaume,45.467863,-73.562953,https://www.stm.info/fr/recherche#stq=61563,0,,1
61564,61564,Station De l'Église,45.462797,-73.566297,https://www.stm.info/fr/recherche#stq=61564,0,,1
61566,61566,Gaétan-Laberge / de l'Église,45.463420,-73.562548,https://www.stm.info/fr/recherche#stq=61566,0,,1
61567,61567,Hôpital de Verdun (Gaétan-Laberge / Hickson),45.465060,-73.562715,https://www.stm.info/fr/recherche#stq=61567,0,,1
61568,61568,Stade Ronald-Piché (Gaétan-Laberge / No 3750),45.466602,-73.562308,https://www.stm.info/fr/recherche#stq=61568,0,,1
61569,61569,Gaétan-Laberge / Rhéaume,45.467701,-73.562688,https://www.stm.info/fr/recherche#stq=61569,0,,1
61570,61570,Gaétan-Laberge / Gilberte-Dubé,45.470078,-73.562124,https://www.stm.info/fr/recherche#stq=61570,0,,1
61571,61571,Stade Ronald-Piché (Gaétan-Laberge / No 3750),45.465917,-73.562548,https://www.stm.info/fr/recherche#stq=61571,0,,1
61572,61572,Hôpital de Verdun (Gaétan-Laberge / Hickson),45.464875,-73.562979,https://www.stm.info/fr/recherche#stq=61572,0,,1
61573,61573,Station du Collège (Saint-Louis / Gohier),45.507270,-73.673282,https://www.stm.info/fr/recherche#stq=61573,0,,2
61578,61578,Fairview / Brunswick,45.462679,-73.837396,https://www.stm.info/fr/recherche#stq=61578,0,,2
61579,61579,Rosemont / Chambord,45.537208,-73.592789,https://www.stm.info/fr/recherche#stq=61579,0,,1
61581,61581,Gare Pointe-aux-Trembles,45.675776,-73.502961,https://www.stm.info/fr/recherche#stq=61581,0,,1
61582,61582,Gare Pointe-aux-Trembles,45.673552,-73.503503,https://www.stm.info/fr/recherche#stq=61582,0,,1
61583,61583,Pie-IX / Ontario,45.550297,-73.541593,https://www.stm.info/fr/recherche#stq=61583,0,,1
61584,61584,Saint-Rémi / Cabot,45.464944,-73.587494,https://www.stm.info/fr/recherche#stq=61584,0,,1
61585,61585,Saint-Rémi / Cabot,45.464878,-73.587306,https://www.stm.info/fr/recherche#stq=61585,0,,1
61586,61586,des Sciences / Ray-Lawson,45.616438,-73.560448,https://www.stm.info/fr/recherche#stq=61586,0,,1
61587,61587,Maurice-Duplessis / Lacordaire,45.611899,-73.625056,https://www.stm.info/fr/recherche#stq=61587,0,,1
61588,61588,Viau / Hochelaga,45.561273,-73.542020,https://www.stm.info/fr/recherche#stq=61588,0,,1
61589,61589,Viau / de Rouen,45.560342,-73.539165,https://www.stm.info/fr/recherche#stq=61589,0,,1
61590,61590,Viau / Ontario,45.559199,-73.535675,https://www.stm.info/fr/recherche#stq=61590,0,,1
61591,61591,Viau / La Fontaine,45.558505,-73.533564,https://www.stm.info/fr/recherche#stq=61591,0,,1
61592,61592,Viau / Adam,45.557881,-73.531660,https://www.stm.info/fr/recherche#stq=61592,0,,1
61593,61593,Viau / Sainte-Catherine,45.557322,-73.529954,https://www.stm.info/fr/recherche#stq=61593,0,,1
61594,61594,Upper-Lachine / Harvard,45.468509,-73.610288,https://www.stm.info/fr/recherche#stq=61594,0,,1
61595,61595,Papineau / Lecocq,45.561536,-73.638177,https://www.stm.info/fr/recherche#stq=61595,0,,1
61601,61601,Transcanadienne / No 18101,45.446474,-73.872125,https://www.stm.info/fr/recherche#stq=61601,0,,2
61603,61603,Upper-Lachine / Oxford,45.469362,-73.609142,https://www.stm.info/fr/recherche#stq=61603,0,,1
61604,61604,Angrignon / Saint-Patrick,45.451108,-73.623680,https://www.stm.info/fr/recherche#stq=61604,0,,1
61605,61605,Gare Rivière-des-Prairies,45.661934,-73.538434,https://www.stm.info/fr/recherche#stq=61605,0,,1
61606,61606,Gare Rivière-des-Prairies,45.661782,-73.538248,https://www.stm.info/fr/recherche#stq=61606,0,,1
61611,61611,Station Berri-UQAM (1621 Berri),45.515764,-73.561823,https://www.stm.info/fr/recherche#stq=61611,0,,1
61617,61617,William-Tremblay / André-Laurendeau,45.543337,-73.564094,https://www.stm.info/fr/recherche#stq=61617,0,,1
61618,61618,Sherbrooke / Préfontaine,45.543316,-73.557535,https://www.stm.info/fr/recherche#stq=61618,0,,1
61619,61619,Station Préfontaine (Édicule Sud),45.541962,-73.554292,https://www.stm.info/fr/recherche#stq=61619,0,,1
61620,61620,Hochelaga / Dézéry,45.542778,-73.553794,https://www.stm.info/fr/recherche#stq=61620,0,,1
61621,61621,Saint-Germain / Sherbrooke,45.544560,-73.556430,https://www.stm.info/fr/recherche#stq=61621,0,,1
61624,61624,de Louisbourg / Ranger,45.525255,-73.710434,https://www.stm.info/fr/recherche#stq=61624,0,,1
61625,61625,Boucle Thimens,45.501661,-73.707814,https://www.stm.info/fr/recherche#stq=61625,0,,1
61626,61626,YUL Aéroport Montréal-Trudeau,45.456377,-73.751613,https://www.stm.info/fr/recherche#stq=61626,0,,2
61627,61627,Jarry / de Bordeaux,45.555144,-73.617419,https://www.stm.info/fr/recherche#stq=61627,0,,1
61628,61628,SRB Pie-IX / d'Amos,45.594785,-73.641492,https://www.stm.info/fr/recherche#stq=61628,0,,1
61629,61629,Gare Bois-Franc (Laurentien / No 11800),45.523594,-73.709974,https://www.stm.info/fr/recherche#stq=61629,0,,1
61630,61630,Cavendish / des Outardes,45.511062,-73.718818,https://www.stm.info/fr/recherche#stq=61630,0,,1
61631,61631,Cavendish / Ernest-Hemingway,45.508132,-73.716027,https://www.stm.info/fr/recherche#stq=61631,0,,1
61632,61632,Cavendish / Poirier,45.505425,-73.711670,https://www.stm.info/fr/recherche#stq=61632,0,,1
61633,61633,Cavendish / Poirier,45.506263,-73.712577,https://www.stm.info/fr/recherche#stq=61633,0,,1
61634,61634,Cavendish / Ernest-Hemingway,45.508047,-73.715444,https://www.stm.info/fr/recherche#stq=61634,0,,1
61635,61635,Cavendish / des Outardes,45.510817,-73.718553,https://www.stm.info/fr/recherche#stq=61635,0,,1
61657,61657,du Beaver Hall / Viger,45.501960,-73.563397,https://www.stm.info/fr/recherche#stq=61657,0,,1
61659,61659,Saint-Antoine / Robert-Bourassa,45.499436,-73.563871,https://www.stm.info/fr/recherche#stq=61659,0,,1
61660,61660,Terminus Angrignon,45.446423,-73.602744,https://www.stm.info/fr/recherche#stq=61660,0,,1
61638,61638,Maurice-Duplessis / Saint-Jean-Baptiste,45.659542,-73.541353,https://www.stm.info/fr/recherche#stq=61638,0,,1
61640,61640,Notre-Dame / Gadbois,45.468091,-73.596907,https://www.stm.info/fr/recherche#stq=61640,0,,2
61641,61641,École James-Lyng (Notre-Dame / de Carillon),45.468311,-73.596731,https://www.stm.info/fr/recherche#stq=61641,0,,2
61643,61643,Couture / Léonard,45.604046,-73.599361,https://www.stm.info/fr/recherche#stq=61643,0,,1
61644,61644,Couture / Léonard,45.604498,-73.598815,https://www.stm.info/fr/recherche#stq=61644,0,,1
61647,61647,Gare du Canal (Saint-Joseph / Victoria),45.438590,-73.656423,https://www.stm.info/fr/recherche#stq=61647,0,,1
61648,61648,Gare du Canal (Saint-Joseph / Victoria),45.438725,-73.656361,https://www.stm.info/fr/recherche#stq=61648,0,,1
61651,61651,Station LaSalle (Caisse / de Rushbrooke),45.470685,-73.565992,https://www.stm.info/fr/recherche#stq=61651,0,,1
61653,61653,Station Rosemont,45.531182,-73.597503,https://www.stm.info/fr/recherche#stq=61653,0,,1
61654,61654,Station Côte-Vertu,45.514253,-73.683583,https://www.stm.info/fr/recherche#stq=61654,0,,1
61655,61655,Atwater / Saint-Jacques,45.484024,-73.579844,https://www.stm.info/fr/recherche#stq=61655,0,,1
61656,61656,De Maisonneuve / Atateken,45.518244,-73.558532,https://www.stm.info/fr/recherche#stq=61656,0,,1
61661,61661,Kieran / Douglas-B.-Floreani,45.496443,-73.762489,https://www.stm.info/fr/recherche#stq=61661,0,,2
61662,61662,Station Angrignon (des Trinitaires / Lamont),45.446593,-73.601897,https://www.stm.info/fr/recherche#stq=61662,0,,2
61663,61663,Côte-Sainte-Catherine / du Mont-Royal,45.516116,-73.590900,https://www.stm.info/fr/recherche#stq=61663,0,,1
61664,61664,Saint-Joseph / du Parc,45.519252,-73.594046,https://www.stm.info/fr/recherche#stq=61664,0,,1
61665,61665,Station Mont-Royal (Berri / du Mont-Royal),45.524644,-73.581394,https://www.stm.info/fr/recherche#stq=61665,0,,1
61666,61666,Station Snowdon (Queen-Mary / Circle),45.485476,-73.627472,https://www.stm.info/fr/recherche#stq=61666,0,,1
61667,61667,Saint-Joseph / Jeanne-Mance,45.519467,-73.594156,https://www.stm.info/fr/recherche#stq=61667,0,,1
61668,61668,Gare Rivière-des-Prairies,45.661554,-73.538023,https://www.stm.info/fr/recherche#stq=61668,0,,2
61670,61670,de l'Île-des-Soeurs / de la Grande-Allée,45.463587,-73.545796,https://www.stm.info/fr/recherche#stq=61670,0,,1
61671,61671,René-Lévesque / Levert,45.468292,-73.535820,https://www.stm.info/fr/recherche#stq=61671,0,,1
61672,61672,du Commerce / Levert,45.467787,-73.538490,https://www.stm.info/fr/recherche#stq=61672,0,,1
61673,61673,du Commerce / Levert,45.468483,-73.539095,https://www.stm.info/fr/recherche#stq=61673,0,,1
61674,61674,du Commerce / No 40,45.467999,-73.544295,https://www.stm.info/fr/recherche#stq=61674,0,,1
61675,61675,Marguerite-Bourgeoys / des Passereaux,45.460991,-73.548199,https://www.stm.info/fr/recherche#stq=61675,0,,1
61676,61676,de l'Île-des-Soeurs / Parc de la Fontaine,45.463295,-73.545489,https://www.stm.info/fr/recherche#stq=61676,0,,1
61679,61679,de l'Assomption / No 5105,45.572018,-73.555378,https://www.stm.info/fr/recherche#stq=61679,0,,2
61680,61680,de l'Assomption / No 5150,45.571947,-73.555761,https://www.stm.info/fr/recherche#stq=61680,0,,2
61681,61681,Jean-Bourdon / Louis-Jadon,45.525238,-73.730101,https://www.stm.info/fr/recherche#stq=61681,0,,1
61682,61682,Jean-Bourdon / de Beauséjour,45.523741,-73.732263,https://www.stm.info/fr/recherche#stq=61682,0,,1
61683,61683,Stuart-Graham / Rodolphe-Pagé,45.451360,-73.758202,https://www.stm.info/fr/recherche#stq=61683,0,,2
61684,61684,Stuart-Graham / Rodolphe-Pagé,45.451348,-73.758337,https://www.stm.info/fr/recherche#stq=61684,0,,2
61685,61685,Stuart-Graham / Rodolphe-Pagé,45.451193,-73.758140,https://www.stm.info/fr/recherche#stq=61685,0,,2
61688,61688,Stuart-Graham / Rodolphe-Pagé,45.451173,-73.758285,https://www.stm.info/fr/recherche#stq=61688,0,,2
61690,61690,Gare Rivière-des-Prairies,45.662056,-73.538235,https://www.stm.info/fr/recherche#stq=61690,0,,1
61691,61691,Gare Rivière-des-Prairies,45.662172,-73.538058,https://www.stm.info/fr/recherche#stq=61691,0,,1
61692,61692,Station Cadillac (Sherbrooke / De Cadillac),45.577079,-73.546384,https://www.stm.info/fr/recherche#stq=61692,0,,1
61693,61693,Woodland / de Verdun,45.452471,-73.572639,https://www.stm.info/fr/recherche#stq=61693,0,,1
61694,61694,de la Montagne / des Canadiens-de-Montréal,45.495832,-73.570657,https://www.stm.info/fr/recherche#stq=61694,0,,1
61695,61695,Beurling / Rolland,45.445968,-73.584311,https://www.stm.info/fr/recherche#stq=61695,0,,1
61696,61696,Henri-Duhamel / de Verdun,45.472335,-73.570128,https://www.stm.info/fr/recherche#stq=61696,0,,2
61697,61697,Saint-Joseph / Molson,45.542806,-73.572496,https://www.stm.info/fr/recherche#stq=61697,0,,1
61698,61698,Masson / Molson,45.544345,-73.577078,https://www.stm.info/fr/recherche#stq=61698,0,,1
61699,61699,Salley / Tittley,45.424317,-73.627559,https://www.stm.info/fr/recherche#stq=61699,0,,1
61701,61701,Pie-IX / Ontario,45.550557,-73.541681,https://www.stm.info/fr/recherche#stq=61701,0,,1
61707,61707,Sauvé / Papineau,45.566048,-73.647459,https://www.stm.info/fr/recherche#stq=61707,0,,1
61708,61708,32e Avenue / Joseph-Dubreuil,45.464973,-73.711918,https://www.stm.info/fr/recherche#stq=61708,0,,1
61710,61710,32e Avenue / No 2111,45.462951,-73.709337,https://www.stm.info/fr/recherche#stq=61710,0,,1
61711,61711,Dollard / No 2695,45.438029,-73.642805,https://www.stm.info/fr/recherche#stq=61711,0,,1
61719,61719,Station Laurier (Saint-Joseph / Rivard),45.526917,-73.587108,https://www.stm.info/fr/recherche#stq=61719,0,,1
61721,61721,Gare Saint-Léonard-Montréal-Nord,45.601832,-73.615004,https://www.stm.info/fr/recherche#stq=61721,0,,1
61723,61723,Papineau / Charland,45.564317,-73.644584,https://www.stm.info/fr/recherche#stq=61723,0,,1
61724,61724,Sherbrooke / 81e Avenue,45.689699,-73.498137,https://www.stm.info/fr/recherche#stq=61724,0,,2
61725,61725,Sainte-Anne / Perrault,45.402700,-73.945266,https://www.stm.info/fr/recherche#stq=61725,0,,2
61727,61727,Henri-Bourassa / No 5600,45.517813,-73.715426,https://www.stm.info/fr/recherche#stq=61727,0,,1
61728,61728,Gare Pointe-aux-Trembles,45.674646,-73.505506,https://www.stm.info/fr/recherche#stq=61728,0,,1
61729,61729,Prince-Arthur / 43e Avenue,45.666099,-73.510838,https://www.stm.info/fr/recherche#stq=61729,0,,1
61730,61730,Saint-Jean-Baptiste / Industriel,45.644649,-73.518666,https://www.stm.info/fr/recherche#stq=61730,0,,2
61731,61731,Sherbrooke / Saint-Jean-Baptiste,45.644657,-73.513411,https://www.stm.info/fr/recherche#stq=61731,0,,1
61732,61732,42e Avenue / Prince-Arthur,45.665624,-73.510699,https://www.stm.info/fr/recherche#stq=61732,0,,1
61733,61733,Saint-Jean-Baptiste / Henri-Bourassa,45.652012,-73.535853,https://www.stm.info/fr/recherche#stq=61733,0,,2
61734,61734,Robert-Chevalier / Sherbrooke,45.655582,-73.510627,https://www.stm.info/fr/recherche#stq=61734,0,,2
61735,61735,Bridge / Wellington,45.487126,-73.555972,https://www.stm.info/fr/recherche#stq=61735,0,,1
61736,61736,YUL Aéroport Montréal-Trudeau,45.455376,-73.751779,https://www.stm.info/fr/recherche#stq=61736,0,,1
61737,61737,YUL Aéroport Montréal-Trudeau,45.455269,-73.751746,https://www.stm.info/fr/recherche#stq=61737,0,,1
61738,61738,Parc-nature du Cap-Saint-Jacques,45.461493,-73.920489,https://www.stm.info/fr/recherche#stq=61738,0,,2
61739,61739,40e Avenue / Sherbrooke,45.663619,-73.507482,https://www.stm.info/fr/recherche#stq=61739,0,,1
61740,61740,Saint-Jean-Baptiste / Industriel,45.644510,-73.519071,https://www.stm.info/fr/recherche#stq=61740,0,,2
61741,61741,40e Avenue / Beaudry,45.663775,-73.507923,https://www.stm.info/fr/recherche#stq=61741,0,,1
61742,61742,Maurice-Duplessis / Olivier-Lejeune,45.654623,-73.552656,https://www.stm.info/fr/recherche#stq=61742,0,,2
61743,61743,Notre-Dame / Guy,45.489959,-73.567233,https://www.stm.info/fr/recherche#stq=61743,0,,1
61744,61744,de la Montagne / Ottawa,45.492014,-73.561145,https://www.stm.info/fr/recherche#stq=61744,0,,1
61745,61745,de la Montagne / du Square-Gallery,45.491756,-73.558727,https://www.stm.info/fr/recherche#stq=61745,0,,1
61746,61746,de la Montagne / Wellington,45.491887,-73.559023,https://www.stm.info/fr/recherche#stq=61746,0,,2
61747,61747,de la Montagne / Ottawa,45.492056,-73.560731,https://www.stm.info/fr/recherche#stq=61747,0,,1
61748,61748,de la Montagne / William,45.492311,-73.562925,https://www.stm.info/fr/recherche#stq=61748,0,,1
61749,61749,de la Montagne / Barré,45.492711,-73.564292,https://www.stm.info/fr/recherche#stq=61749,0,,1
61750,61750,Notre-Dame / de Versailles,45.491514,-73.566079,https://www.stm.info/fr/recherche#stq=61750,0,,1
61751,61751,Notre-Dame / Guy,45.490260,-73.567165,https://www.stm.info/fr/recherche#stq=61751,0,,1
61755,61755,Camillien-Houde / Remembrance,45.503421,-73.593964,https://www.stm.info/fr/recherche#stq=61755,0,,1
61756,61756,Henri-Bourassa / du Golf,45.628006,-73.577415,https://www.stm.info/fr/recherche#stq=61756,0,,1
61757,61757,Sherbrooke / Saint-Jean-Baptiste,45.644182,-73.513899,https://www.stm.info/fr/recherche#stq=61757,0,,1
61760,61760,Lajeunesse / Émile-Journault,45.547572,-73.641663,https://www.stm.info/fr/recherche#stq=61760,0,,1
61761,61761,De Contrecoeur / Marie-Ange-Bouchard,45.612435,-73.529441,https://www.stm.info/fr/recherche#stq=61761,0,,1
61762,61762,De Contrecoeur / Marie-Ange-Bouchard,45.612494,-73.529041,https://www.stm.info/fr/recherche#stq=61762,0,,1
61763,61763,Gouin / Pitfield,45.508030,-73.760017,https://www.stm.info/fr/recherche#stq=61763,0,,1
61765,61765,Wellington / Prince,45.496656,-73.555554,https://www.stm.info/fr/recherche#stq=61765,0,,1
61770,61770,35e Avenue / 40e Avenue,45.421535,-73.615406,https://www.stm.info/fr/recherche#stq=61770,0,,1
61793,61793,Hochelaga / Lepailleur,45.591375,-73.525241,https://www.stm.info/fr/recherche#stq=61793,0,,1
61794,61794,Kildare / Smart,45.460973,-73.672339,https://www.stm.info/fr/recherche#stq=61794,0,,1
61795,61795,Guelph / Smart,45.460030,-73.669344,https://www.stm.info/fr/recherche#stq=61795,0,,1
61797,61797,Notre-Dame / Gamble,45.621479,-73.505808,https://www.stm.info/fr/recherche#stq=61797,0,,1
61798,61798,Station Côte-Vertu (Gohier / Côte-Vertu),45.513277,-73.683290,https://www.stm.info/fr/recherche#stq=61798,0,,1
50101,50101,Louis-Hippolyte-La Fontaine / Curatteau,45.594058,-73.542634,https://www.stm.info/fr/recherche#stq=50101,0,,1
61802,61802,Station Mont-Royal (du Mont-Royal / Pontiac),45.525346,-73.581796,https://www.stm.info/fr/recherche#stq=61802,0,,1
61804,61804,20e Avenue / de Bellechasse,45.560016,-73.577509,https://www.stm.info/fr/recherche#stq=61804,0,,1
61805,61805,de Bellechasse / 20e Avenue,45.560126,-73.577189,https://www.stm.info/fr/recherche#stq=61805,0,,1
61806,61806,Saint-Laurent / De Maisonneuve,45.510425,-73.564873,https://www.stm.info/fr/recherche#stq=61806,0,,1
61807,61807,René-Lévesque / Stanley,45.497877,-73.570932,https://www.stm.info/fr/recherche#stq=61807,0,,2
61808,61808,Papineau / Sainte-Rose,45.522020,-73.551301,https://www.stm.info/fr/recherche#stq=61808,0,,1
